"(x, y)",Year,Month,Town,Block,Floor_Area,Flat_Model,Lease_Commence_Date,Price_Per_Square_Meter
"(6, 111)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 112)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 113)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 114)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 115)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 116)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 117)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 118)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 119)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 120)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 121)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 122)",2019,02,WOODLANDS,831,122,Improved,1990,2532
"(6, 123)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(6, 124)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(6, 125)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(6, 126)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(6, 127)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 128)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 129)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 130)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 131)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 132)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 133)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 134)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 135)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 136)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 137)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 138)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 139)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 140)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 141)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 142)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 143)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 144)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 145)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 146)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 147)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(6, 148)",2019,01,WOODLANDS,869,148,Apartment,1996,3176
"(6, 149)",2018,10,CHOA CHU KANG,108,150,Maisonette,1989,3233
"(6, 150)",2018,10,CHOA CHU KANG,108,150,Maisonette,1989,3233
"(7, 80)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 81)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 82)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 83)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 84)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 85)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 86)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 87)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 88)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 89)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 90)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 91)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 92)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 93)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 94)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 95)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 96)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 97)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 98)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 99)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 100)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 101)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 102)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 103)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 104)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 105)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 106)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 107)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 108)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 109)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 110)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 111)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 112)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 113)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 114)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 115)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 116)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 117)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 118)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 119)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 120)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 121)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 122)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(7, 123)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(7, 124)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(7, 125)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(7, 126)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(7, 127)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 128)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 129)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 130)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 131)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 132)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 133)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 134)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 135)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 136)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 137)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 138)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 139)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 140)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 141)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 142)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 143)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 144)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 145)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 146)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 147)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(7, 148)",2019,01,WOODLANDS,869,148,Apartment,1996,3176
"(7, 149)",2018,10,CHOA CHU KANG,108,150,Maisonette,1989,3233
"(7, 150)",2018,10,CHOA CHU KANG,108,150,Maisonette,1989,3233
"(8, 80)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 81)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 82)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 83)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 84)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 85)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 86)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 87)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 88)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 89)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 90)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 91)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 92)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 93)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 94)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 95)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 96)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 97)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 98)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 99)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 100)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 101)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 102)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 103)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 104)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 105)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 106)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 107)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 108)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 109)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 110)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 111)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 112)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 113)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 114)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 115)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 116)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 117)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 118)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 119)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 120)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 121)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 122)",2019,03,WOODLANDS,628B,122,Improved,1998,2459
"(8, 123)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(8, 124)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(8, 125)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(8, 126)",2018,09,WOODLANDS,10,126,Standard,1976,2563
"(8, 127)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 128)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 129)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 130)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 131)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 132)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 133)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 134)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 135)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 136)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 137)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 138)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 139)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 140)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 141)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 142)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 143)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 144)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 145)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 146)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 147)",2019,02,CHOA CHU KANG,529,147,Apartment,1995,2667
"(8, 148)",2019,04,WOODLANDS,139,170,Apartment,1995,3088
"(8, 149)",2019,04,WOODLANDS,139,170,Apartment,1995,3088
"(8, 150)",2019,04,WOODLANDS,139,170,Apartment,1995,3088
